"PORT_ID","CODE","NAME","COUNTRY","IS_DELETED"
"262694cb-e3b9-41b5-9324-fe4b4af56234","PYKPVC","Itaquyry","MU",0
"26373281-66ea-4fc2-87d1-405776c6dafe","PKPUYP","Loreto","KE",0
"264017d1-4671-454e-92ab-00a3f06520ea","JIMIWC","Horní Lideč","PR",0
"2644d544-f47e-417b-b720-a3206998184d","LUWFCL","Lodja","CM",0
"26472fd9-254c-4ba8-b5e6-743a958ecdd7","ITLCHJ","Aş Şalw","PE",0
"2648becf-9917-4b9e-93fa-96a65dda577e","KFZFWB","Yanaul","VN",0
"264b73a8-4ea0-4777-b8a8-8ab62aef0cff","KCHHBC","Serere","SZ",0
"264e1d04-eaf3-4b97-a1ad-7578db1272e3","XUTYJU","Makin Village","UY",0
"2658f82c-215f-4523-9081-2162111816bb","DSWLEQ","Jāmpur","HU",0
"265c7594-eb35-4868-a19b-b46593935806","ERPYEJ","Omutninsk","CL",0
"2660f057-6771-4f3d-aabf-8d4868c0aa8c","VCDFWI","Pereleshino","BA",0
"2665f355-cafb-4909-8e22-ae10968e3b15","UAUKGH","Bergen","RE",0
"26750ce9-a812-4b8b-a9e2-dd7ff22e6ca1","SIAPTM","Kaduengang","GR",0
"26779758-0d33-4801-bb17-fab5a0670d56","ZBJUES","Łąck","SN",0
"267c8ff8-3d88-4046-a676-a058e1e61c2b","SDASMH","Messina","BY",0
"2683a3cc-4e44-4f69-b33a-ddf8908f1c87","FXLTKJ","Kujang-ŭp","SL",0
"268c2ae1-5d74-425c-8de6-117036edcfbe","WGRMEO","Esquipulas Palo Gordo","TL",0
"2695343e-af93-47cc-acde-cda836d475bb","XOOQPS","Mhlambanyatsi","IR",0
"26972625-27cf-4f3b-be07-83c6b8cacc4f","UVWXPY","Dallas","KZ",0
"269f5864-332e-484a-b17f-dde87865eca3","ZQVOKW","Danan","IR",0
"26aaa80f-e5db-4b99-94e4-c5e958b949df","UXUYWW","Kuty","BW",0
"26b1fb51-901b-4c1b-9fb8-f39725b5d47c","XCONJZ","Puhja","BD",0
"26b73b4c-b7ee-4978-b46a-5fca346c8540","VITBEU","Mandikbatu","AE",0
"26b7d1cd-2e15-4360-a870-78c8dff4af87","ZLYWOV","Santa Rosa","PK",0
"26ba98ea-1cae-4975-8f1c-543f8ec0a97b","ASMCID","Pongola","IR",0
"26bc5c73-5be0-4dce-97a7-51f86e212e2c","XBCGUO","Frydrychowice","TH",0
"26ce1fa4-fb5a-4615-b06c-932379a01576","QMIOUY","Zürich","PK",0
"26d10a83-6585-4720-af69-820e9bc055a9","PTRYAD","Miskolc","AU",0
"26dae071-fcdb-4618-b9b2-6b1f2bd5bacc","EAMWAF","Riosucio","XK",0
"26f9a08a-d561-4c3d-bd23-b9175a9c58f0","JJGEMG","Lazarat","PT",0
"26fa0351-d026-4996-93d1-4f04d7ae31be","KMWUTN","Andir","KE",0
"26fb07bd-8469-43c8-8f78-9c42f659c68f","QOPIEP","Doom","HU",0
"26ff1f51-ce68-4714-9a6a-be8573251ffe","DNAQXN","Zhangshi","PK",0
"27048a35-80d2-4608-a816-3187b769aa65","CABYCA","Magong","ZM",0
"27079cef-e953-4176-9446-f6a9154861ba","AGUNHS","Az Zubaydāt","AF",0
"270cba3e-f386-4143-9bbc-137c2a4d8993","PHUFXT","Wenxing","PR",0
"270d2ab9-e66d-482d-9095-719909e200f2","IAEQMT","Uman’","IL",0
"270f0dcd-0b8a-425a-8268-6797e75ac06c","NXXXYA","Xiangrong","LS",0
"271a7ae8-0672-479c-813b-c752d3b20f78","AJQPDF","Pingtan","AR",0
"2721270b-b1bf-4c90-8882-3d324c80b490","UGLLVX","Eixo","SB",0
"272205f6-f22d-4d8d-b32c-7b0f9c5608e2","ZMHTSO","Xujiafang","AU",0
"2727ab97-990d-425e-9f30-7f7d17e717a2","PEKVNW","Puńsk","HN",0
"2737d55a-412a-48cd-9275-26d11572a0a1","YHRKNM","Lampa","ID",0
"273a719f-ed04-4e80-b6b9-62f3478f77f9","WNASWN","Liuzuo","GA",0
"273eb513-bc79-4689-abbd-9603ea096b01","AHCWRT","Jinhe","LV",0
"2741a6e8-3ee9-47ba-a8d0-944e074550bd","OFBHDB","Oslo","CM",0
"2748cdfe-4c82-4719-8e58-5a57d77c65ab","YCCXMF","Kuching","RS",0
"274b3f12-5d4a-41dd-91c3-d424254a5b31","GIFFGV","Huanfeng","CL",0
"274f086d-3c02-438a-987c-2b62e76c0dea","FBDOFB","Kota Bharu","GR",0
"27582d1c-2d9f-4bc3-bc23-2bdcfea7ff25","RNVRLN","Kislovodsk","MR",0
"27627262-a80d-40de-9c06-9ff33ed0032f","MRXLEE","Des Moines","BI",0
"2766855e-832f-44b3-9dab-5c66d45722f0","ZKWNGW","Kapuan","LS",0
"2766b043-6309-4ed9-b915-54543aa3489d","KZMEIO","Aviles","AM",0
"2766cd1a-3425-4078-86e8-6a69b6b3d9c5","LCRLZX","Särkisalo","PG",0
"27716f66-621f-473e-a807-fa42f14057e8","ZYKKRY","Maunggora","JP",0
"277cfb7e-574b-4be7-8b8f-06e4d0cedc20","CKFJDO","Pili","BA",0
"278c0995-6bee-4133-a606-1fd9a17377dd","WSEUNA","Bayan Qagan","PT",0
"27925b33-4e85-4818-8b33-986adf016ef0","IBOZML","Sidorejo","MN",0
"279614e7-f26c-450f-b58e-3458eb6f79c1","SDCUMN","Tamorot","IE",0
"27afcc94-85c8-4157-903f-452ab9280035","HAWIWX","Calibishie","LA",0
"27b0e3da-6d93-409b-aaf3-7ad7375851f8","UOPDEZ","Goascorán","UA",0
"27b37f9f-7012-47ba-96dd-047ba2a4ef6f","ADLINQ","El Espino","GT",0
"27b473a7-f7fb-4f7a-b9b7-d201b877a131","UZXBDP","Pedro García","PR",0
"27b62b7b-2db6-4269-9bf4-70b540d85be9","FZJNBJ","Cavadas","BW",0
"27c0d2b4-c617-4e78-b522-8de8d70e1c06","YFELDI","Zblewo","CV",0
"27ca33ee-f9fa-4930-9cba-51519f80f15c","MJOCJU","Pasto","LA",0
"27cae72f-69ed-4e67-8f75-2ae2d5db3fa2","EWSQXG","Não Me Toque","MG",0
"27d54a55-9794-4be5-ac85-e2b034f8d1e6","LEOPIO","Lidong","VN",0
"27d60a5a-2d1a-4d17-aeb7-9c881bbbf78f","JYMXKJ","Sinarharapan","SI",0
"27d8c955-2da5-4f16-814a-0b67aadc5d8a","YSBEPP","Balud","RU",0
"27efc489-e742-411b-b9e8-ce16ef22ba03","KYREJD","Thị Trấn Quảng Uyên","TN",0
"27f2c644-8dcc-4694-87cc-cae900a012e4","UCFFSA","Malati","US",0
"27f58d15-fdb7-4936-9c6e-b8cc46849177","XAIGJG","Tiancheng","BT",0
"27f8deaf-a579-4ef4-8149-d35d9af6f19d","EKFUQA","Brahin","PE",0
"27f94cf9-7e70-452c-9bf7-febc8b2c9af5","DGEAKA","La Cocha","PE",0
"27fc70fe-0de7-4433-b1f1-41c4cfca1770","ICGPWI","Shanghuang","NO",0
"27fe8836-8d4d-47c9-9043-778a0ceeb652","SPSJOH","San José","TL",0
"280c2a90-2939-4754-b2fe-b6ecc6f206bc","BXNBHU","Primošten","SN",0
"281629a8-04b9-4ebb-83ba-68dc98be66b0","BTOHIV","Cartago","ZA",0
"282bcea4-6ad9-4828-a6d7-aebeba92aa35","UGSULP","Kaélé","MD",0
"28354eca-c8ac-4deb-85a7-f546d17a83ec","GNJJNL","Shalushka","UZ",0
"284833c9-2e0a-42e7-ad24-1ce0569d45db","UVWKRM","Ronov nad Doubravou","PH",0
"284e556d-f539-4201-bd9b-ea7ba463047a","CIWUVQ","Bagikkedok Lauk","SE",0
"285b5fdb-3327-43ce-9ccd-5e658cbc28e3","ODBFNH","Mekarsari","IT",0
"285ff573-3c18-4605-bb65-185301f530b3","ZIYUDW","Belo Oriente","SV",0
"286852bd-ae2a-45a6-a6ae-0c83e13976ff","LANZRE","Pocokan Satu","CO",0
"2869297f-4d1b-424a-a0b5-a4705a22df10","ILWZNP","Löddeköpinge","SE",0
"286f9d7e-acdc-491b-98ba-ff197a182330","CLSMRL","Karpokhórion","CM",0
"28811449-f339-4755-9107-3e936bddd737","BTHCIE","Abreus","HR",0
"288859e5-4775-4308-9427-a7cc4d4c1195","ZKXUWL","Sonquil","SI",0
"2888cd64-5298-41f3-b400-7705b29b2220","GPGAVV","Sanxi","NE",0
"289e6046-91f5-47a6-b926-34aae82ad3dd","HUOHCH","Lagdo","EG",0
"28b7b82d-27b8-4d8f-9d6f-ae08a7a566b1","DPQKZP","Bolengpulau","MM",0
"28bd23c6-c85c-42f3-93eb-3c04f282fcf4","JDYXGR","Kisarazu","YE",0
"28bd630c-83a9-42ad-8ecb-cc645cbafeb5","GBSVYR","Tanushimarumachi-toyoki","UY",0
"28c29fb5-fdc8-41f0-b2d9-95db7b615e2f","QTPLOD","Dukuhturi","VN",0
"28c566a3-0856-4976-8366-c584d28c7924","VUERGY","Dapo","HN",0
"28c8b4ad-90c4-4184-b42f-060d67aec7e6","WVLVNU","Buarcos","SS",0
"28ca1cc7-16de-4aba-b0cf-bcbf84426b43","WFUTWN","Chkalov","FI",0
"28ccf29e-1d7c-4426-9415-da4a3078ef1c","CYERNC","Izyum","GH",0
"28db143e-1d8a-42e5-a2c0-2546dc8605ff","DEBZSU","Nakasongola","ZA",0
"28fc8c5b-f56c-4e27-8524-18ffddbbb6cc","KEKNQV","Zarichne","SY",0
"28feb7df-1381-4508-9f6c-e00ff1263608","KKOOVG","Vithkuq","EC",0
"2917e485-d27d-4384-ba60-d64f3e5905b8","TFVMBL","Sambungjaya","SI",0
"291c813d-dbfc-4627-8e47-3ecc76766103","VVSEWH","Erechim","LV",0
"2927521c-67a7-45a5-a76d-b32e25d6ca0d","HSTMEZ","Srebrenica","DO",0
"2928e739-bf16-48f3-8237-7ba278f18496","UZGNLN","Yixin","PN",0
"292cba6b-bcc2-43fa-9866-a618e80c3855","SBFULQ","Growong Kidul","FM",0
"2935a23d-2c1b-40a7-a48c-1a4c8088a40a","NPLNTE","Ocumare de la Costa","AU",0
"293837dc-3a2b-42f7-9813-e24ca867089c","ASSYVZ","Monkayo","NO",0
"2958ab31-a18a-4c3d-806e-294119705804","WXMISH","Aminga","JP",0
"295ab6a0-04ec-4da7-aec4-523eeb393b1d","FPLAIA","Petroúpolis","MX",0
"295f3ebb-d7bc-4c0c-9401-c38ebb203113","AKFSEF","Adamantina","KZ",0
"2960c1a8-7a68-430d-87ed-b376bb6d7d84","OGNMZI","Pekijing","AX",0
"2965918c-dc52-4a1d-9b48-069566aa0a33","RBFGXV","Ðà Lạt","FO",0
"2965d1cc-d43e-41ec-9dd6-986275f806bc","KMXQNI","Salanegara","EC",0
"296a374d-6052-46d5-9cac-65f507a1efbf","NEOIJD","Baraçais","VE",0
"29767c9d-c4a9-450c-9d2a-87940f6beb5c","RDYXJG","Dabou","AZ",0
"297e4911-c154-4377-a70b-262d96fb6458","JXFFFK","Šimanovci","LB",0
"29828632-e23d-4d97-ae22-fd741502c912","BGAOHC","Del Rosario","NC",0
"2983a4f8-4984-4bab-8dce-8edbea92f891","NALYPZ","Bailieborough","HN",0
"298b9f23-3bfc-4309-83e3-f55dd7dee779","KNUCDH","Tegarenkrajan","LY",0
"298c1591-37aa-4f62-8c29-1c1dc651b1d9","UOZMKC","Passo Fundo","CO",0
"29906e1f-1768-46ed-98bb-d7d30f8023f1","ZFQQEM","Carenang Lor","MA",0
"2990cbb1-b03f-4798-8a9d-80d1bc54187f","XDIJMA","Al Quţayfah","FM",0
"299ef420-fa95-47f6-9004-72431c63d550","YUQMOY","Nakhabino","SK",0
"29a0a51a-2550-4f7e-832b-671699de6c05","PXKXWP","Zongga","PK",0
"29a556e3-2a98-4e93-833e-49cce2551fa1","AXSNIL","Saint-Jouan-des-Guérets","SS",0
"29a94a73-0030-48a5-bb44-88111801dd31","SQPEAD","Longkali","MD",0
"29af03e6-6c44-405b-ba67-82df053f3ad7","IMQCIT","Stroitel’","ZA",0
"29bc5452-8458-466a-a2ad-a4b7b1a9fd09","IPSOBT","Songgang","GP",0
"29c327f1-735b-4521-a4be-33540d86c8da","RTOVZR","Sacramento","MR",0
"29c6a1cc-28cb-48d4-bc60-1a4049dfcde8","UCGDSV","Zhuhu","CM",0
"29ce3fa1-9209-4741-b3fe-a6fb3a4a0636","ONDMOD","Zabrze","KG",0
"29d888b2-7856-4d34-ae4d-37035e15f1b7","QTSFZR","Agdzhabedy","VN",0
"29e0b962-f306-4f93-9afb-7bfab8c6eec0","LLBNNW","Castres","MD",0
"29e0f167-5c06-49b1-b18a-b39c16ae49cb","VXXSFN","Sangatta","ME",0
"29e7f529-818e-49a1-ab2b-33982eddd731","NZTLYO","Herceg-Novi","MR",0
"29f0ce8d-e42f-4182-8905-3a2d10a73c22","GMETKJ","Manwakh","IR",0
"2a08b31e-c6be-4693-99f2-f91f58073b08","HLNHWC","Ketawang","SK",0
"2a1b70be-86a3-446e-b1af-b45476c41eb6","URRFJC","Jackson","MW",0
"2a1c5c3c-f227-4447-92ab-ffeb0831d36d","KUWKJJ","Fucun","AO",0
"2a21bf3e-fbaf-4794-beff-ee666cb76bf3","OAENLV","Buyuan","CN",0
"2a21eb5c-af56-4871-b1ad-b645db8fcb35","DTZAQS","El Aguilar","SK",0
"2a2e05fc-2bd0-4635-8d05-c615911c44d7","XWTOPH","Zhoutou","MD",0
"2a41de82-4ec4-4255-82ac-a03290502130","ZFFATC","Zhangjiawo","VE",0
"2a4e151c-f8ac-445f-9d63-ee4e334cb8b5","SZVMFB","Palmira","MM",0
"2a599f96-cf3a-43a7-a40a-0f1b76e68b7a","USXDYZ","Torrão","BT",0
"2a59b925-41b0-48ae-b878-4c62104ef485","TGJCYO","Karangtawar","FI",0
"2a5c5b14-dd55-446a-8ff0-3bfdf2db3d9d","XGSMDE","Živinice","AF",0
"2a5d525e-2727-436c-88dd-a5bd665f1dcb","VCWCGC","Genang","GY",0
"2a669465-ad52-4c22-9ef1-d51ea6dfb624","WKFSDW","Walakeri","MG",0
"2a6976f7-994b-4744-aa91-d90b9dd92a01","UYQMSU","Janaúba","MK",0
"2a6b27ee-1e9c-49b8-921d-445f7206e878","HQPFNJ","Higetegera","FR",0
"2a6f3024-fcfb-4fc3-a2f3-292c9124e604","BCEFNF","Zalţan","GT",0
"2a708ed0-9070-4a30-9a10-dec9c894791c","ILSCHD","Inhumas","AZ",0
"2a75b640-893e-4873-9888-7fa7935a59a2","BHZUVN","Zhengdonglu","FO",0
"2a76be02-fc29-4f9c-9dd7-31ee59e24c93","ZKAMAJ","Al Ḩashwah","DE",0
"2a8671d4-3363-491d-92ad-305c39f76042","FBMTZG","Kudang","UY",0
"2a898354-23e4-4a35-98fa-0337accc9004","OXBJQZ","Perovo","NG",0
"2a8cec6f-6712-4b3d-a565-ee39bd724e85","KTWIOA","Šenkovec","PR",0
"2aa3d4eb-ddd7-459e-ac92-1a349bf65709","MUPMGS","Zhenlai","PK",0
"2aa4c50f-9e7e-4981-9736-6d3843233199","GJXNRO","Jalupang Dua","PG",0
"2aa7bf8e-9a6c-4d8b-a6bd-72dec60ce47d","IQHMGE","Nam Kliang","LY",0
"2ab7b10d-0653-4dfd-97da-5bb66c5243c4","YAXBVW","Akune","HU",0
"2ab93a91-a444-4327-94bb-06424f3eaf2b","CXVVKP","Zahlé","MY",0
"2ac247de-2af1-4e55-9512-614f731781c7","KALOUW","Barapas","AR",0
"2ac60d5d-06a4-4913-94a7-21e044cbca80","TQALQS","Serrinha","XK",0
"2ad511e8-9667-4ee1-b386-6c0878092131","XXDCTA","Matiao","LU",0
"2ad5c042-b8d0-4a91-a46f-344e26ecb3d2","RLSEBI","Ikey","TM",0
"2adb8dab-1587-4bdd-be22-0d247a3a8296","HPJBDY","Patambuco","KZ",0
"2aee3dce-eb05-4556-bd02-28f860aec931","WZXLIS","Xinning","CV",0
"2afbca1b-6da1-4d5b-a82e-6e833a3ff8f0","RZANLN","Jingyang","KR",0
"2afd13b4-b7ba-4a94-bf1d-9902cb7efa14","HFKTPM","Wugui","CV",0
"2afec2d9-c662-447e-a7b4-279625a86920","PMUDEB","Arcoverde","AO",0
"2b1e88d0-196e-4d7c-a428-7332a0e3cbfb","SHGDJJ","Staraya Kulatka","GP",0
"2b22618d-ef39-45db-b732-c03bb46c34c6","XYIKSB","Ortiga","LK",0
"2b24438b-d9e8-47b7-a3cd-06a4e7820ea9","SJYVWW","Lantera","DO",0
"2b2d9715-2fe9-4ec9-93ba-c03e9022504d","BYUAUY","Mogok","AE",0
"2b308793-1927-425e-8509-909fbfd84a9a","RVRVQQ","Lefengzhen","CR",0
"2b3258a6-4371-4991-bb60-9474a486159d","LFKWNM","Hino","FI",0
"2b39bbb8-c5be-4311-b138-78359ddfc988","RLBKBZ","Vershino-Shakhtaminskiy","LT",0
"2b3b5cca-f6cb-419c-be0e-cb84b45e593b","EDEXAD","Banakaja","AM",0
"2b3dd84d-435e-4360-bfa1-25180d7ddb90","TFIDXF","Wujing","DE",0
"2b4315d3-5616-468c-a536-cb68fa6c3abb","VSIKVU","Miami","US",0
"2b48facb-6722-49a8-9918-8e22ab58af80","PATMDA","Yitang","SS",0
"2b4ba7e4-444d-4a84-a4e2-6a94bb24b40c","CUEFVO","Mathakola","PT",0
"2b5cd922-f067-48eb-9546-8e082fea35d4","WWWHTG","Strzelce Krajeńskie","FM",0
"2b62eee2-ad5d-495a-9345-710f0a131f58","RVUXYS","Świętajno","KZ",0
"2b69cfb9-a64e-47aa-ab30-735247e232fa","NBFDHF","Sīdī Sālim","CL",0
"2b8c2303-993d-41c6-bef8-886382d687e1","AKKEKF","Luau","NP",0
"2b91ce31-6c22-4653-b2cb-309d347e157f","DNIIZV","Qitai","PA",0
"2b979656-81e9-48d4-9762-4af8025cee52","ZQVIGO","Ouro Sogui","PS",0
"2b98ab1b-17a0-4a3d-b817-68bef07b41a9","UTFVOE","Del Campillo","IR",0
"2ba5acee-9fcf-4fc9-a1f9-66c2223853c9","DCAQGG","Timeng","IL",0
"2bb0164e-f22f-4cb2-afa3-791efd9841b3","FBAXVE","Catanduva","JO",0
"2bc68314-9eb2-4332-8688-ee86e9882b05","DDKCLX","Yur’yev-Pol’skiy","SI",0
"2bda95e8-cb5f-4c51-8b79-17a1c5bb5cc1","ZBDANZ","Shuikou","ER",0
"2bea1ada-29cd-4788-8efa-ea29ad971508","ZPPXWO","Wudangshan","BJ",0
"2beed485-3173-4d28-8c64-a0a87af033de","CPRHPT","Příbor","EC",0
"2bf97abd-f9f1-4509-8526-9f2607f54231","IIRZSK","Changxingbao","LA",0
"2bfc2193-009e-4607-b047-41a1c453dc2a","WHIRMX","Batelov","MM",0
"2c0a89be-8835-4799-978b-194187977ac0","NFYJEO","Fort Wayne","CZ",0
"2c11dc1f-8327-4759-89f9-ee1add250bd1","BFKLJY","Talacogon","DE",0
"2c134bd4-540a-488b-84ce-dc065037e7ab","EJMPUP","Futuroscope","SL",0
"2c2ae400-e186-45b8-a0b4-ce11f7f8846c","LBEOIT","Wutumeiren","TH",0
"2c3a792f-2344-4ca2-a460-ed1e2ff51ef9","NYXUNM","Kvasy","PT",0
"2c3e5f3e-1c0c-4e2e-9f15-067ccda1fb1c","DCASDW","Anyang-si","BJ",0
"2c461166-2df5-4f62-9b57-6960f00e178a","GFEENS","Corzuela","TH",0
"2c46d149-33dd-487f-b372-9511af5fee1b","LKAELI","Gaoqiao","NG",0
"2c47e0d5-d48b-4101-8386-7a1c68ebe5e6","SFZQNH","Gurra e Vogël","IR",0
"2c4dab07-3527-486c-8376-25a77994b230","XAKXNY","Chemodanovka","CV",0
"2c4f5539-973e-434a-87bf-56d8da0b2401","LUYWYE","Hodkovice nad Mohelkou","IL",0
"2c59f52a-fb08-48c9-b4f2-3fcd603df048","HKDZFD","Tulaghi","FO",0
"2c5f11ad-e184-4efa-8b1c-77e4215cba70","PMJTVN","Novokubansk","SK",0
"2c7bd262-c8a9-4905-9278-39556084e4a2","CUBZBC","Padang","JM",0
"2c855987-fc0c-4d3d-ac79-941f3ec17533","WFOZBO","Osoyoos","FI",0
"2ca4a255-965d-4566-b389-0c20adf303d0","KDWBYL","Mandōl","MG",0
"2ca97e37-c237-4463-930d-796ee49932dc","PMGTOB","Stepnica","MY",0
"2cac628f-0736-4462-8048-bc0d89096e09","JMIMNP","Mauhao","PK",0
"2cac979c-5497-44e4-ae71-7d814daf115b","MQKLDT","West End","KR",0
"2cbce935-32fc-4851-8cfb-53ab11d7255c","QFJSSE","Rancabolang","GR",0
"2cbf7029-b0ea-43d4-b26a-b6b9efc35a73","XCKDWY","San Carlos","UA",0
"2cc0af4c-60e3-46fe-ab2f-d9793d8e1ec1","BICZBA","Nanxia","ZA",0
"2cc6496b-d0fd-4f19-919c-f5d4d5a572fa","XCQGXS","Haokou","EC",0
"2cc84c5e-f9ea-4e69-8c8b-f721a482bdc4","CHIGLX","Salogon","DO",0
"2ccd42a2-9b9b-4dca-bb52-71e9c3cf3049","ZVEVWW","Fuzhuang","ID",0
"2cd0f826-8a80-4c26-8cc0-67458bf1514b","XBDVGK","Chervonoarmiys’k","ZM",0
"2cd5089a-ec6a-4d2d-87e0-d58458e57af5","RPWJYY","Ibirama","GR",0
"2cd5258f-2311-4ae3-981d-26c7972445e0","SVFGMA","Yaroslavskiy","PN",0
"2cdceed9-5b3d-4f6d-b036-15e8091364be","KWYWYI","Ngujuran","UY",0
"2cdd2a9e-51d1-4091-884d-d9b85261df1c","BGQRSI","Boljevci","HT",0
"2ce0e1ef-e73d-4ce8-804a-2281ec807ad2","OJNKVJ","Katoúna","GA",0
"2ce133db-01e2-411d-b6d2-3deef4e73004","ZEDXAW","Oenam","CZ",0
"2cfde081-7123-4004-923f-692947c630ee","IWPPWY","Gardēz","MY",0
"2d22f73c-423b-4582-ba89-b02d3eb235d4","BCJYLR","Miaotang","PF",0
"2d26bf83-16ce-4b55-aaaa-92e3c95b04ab","EKLKCL","Ugbokpo","LT",0
"2d2be266-2456-4f07-bbdf-8c49a658794e","AQIIQZ","Volkhovskiy","AO",0
"2d2cd975-a581-4813-b854-77a65d6f3b09","BFKQUS","Junbu","BR",0
"2d3402a4-06c9-4674-8410-76d091f4594d","YQVMZK","El Olivar","KG",0
"2d4f4adc-7e38-4bdb-8bc1-0a72cd159e44","QYRLDF","Quiñota","BA",0
"2d5b179f-27e4-4eb9-90bc-2f79827035c5","JSZIBK","Buenos Aires","PT",0
"2d61bf3f-46b0-4918-b8e8-dd2562380377","RNOAFP","Bibiani","MD",0
"2d676658-7228-41dc-a4b9-e90c6d0a58f0","SFBTJG","Cuyotenango","CA",0
"2d6e842d-0c71-49be-a974-ea9a4b9861e0","LEUNUN","Yongping","TH",0
"2d70eb85-9c27-4705-a18d-a58e64052026","ACYPLW","Casal do Conde","FM",0
"2d719f29-26c6-4f86-bbd5-4af656b1fa17","NZVVFK","Savonlinna","CV",0
"2d7a6b27-2346-472e-af14-dc3991db1d55","UQJPBW","Sizhou","LV",0
"2d8002ca-6e95-473d-be5d-0ea832635310","OSUOVJ","Liliongan","PH",0
"2d833aa9-d5f2-4430-9669-796ab33eb91e","KGTPJG","Matão","RS",0
"2d8369ca-7aa6-4b11-8fb4-d4c8d79938da","XEUBYL","Yokkaichi","GA",0
"2d85a7da-373b-458a-8d84-40443daa7af7","EOLKKU","Bromma","SY",0
"2d8aed6a-073d-493f-8f83-b73d411eb3c5","EPISSB","Bom Jesus da Lapa","HN",0
"2da2899c-c15f-4880-b82f-66dbe79e5b45","HOLHAV","Megalópoli","MK",0
"2da4e238-a3b3-407b-ad3b-1a09fae72d43","MOWXLT","Bibai","DO",0
"2da9961d-da89-49ae-90e1-1c19e9691f33","KIKVON","Châteauroux","IT",0
"2db24de2-8b29-4359-ba55-866c684aa878","FTBXEG","Póvoa de Santo António","GH",0
"2db9a5cd-86c6-417a-83b8-74dd7fdb03d5","HORWOY","Obrera","PE",0
"2dbba7da-a87e-4b91-a7c8-41ef28c10276","TIPLMR","Campoalegre","BJ",0
"2dbbd5f2-f791-4bd3-9b74-0810f517d5c6","XRJNIS","Guanambi","WS",0
"2dc4e82b-37d0-425d-b465-9d03d41422a9","VRQONI","Liuxia","CI",0
"2dc7acca-853a-461c-9716-c17927110889","YUXCNJ","Vilya","RU",0
"2dc7bdb2-1701-43a5-b49d-37067e354b0b","IQAVEV","Hrazdan","DJ",0
"2dcc1406-b3fe-4a63-9c26-fcb1336a3587","AOAQDK","Tapilon","GR",0
"2dd906c1-a650-45a5-804d-c343e2af0e28","POYDEX","Nawá","ER",0
"2de5d762-94b4-4237-a09f-f6611de46846","FSKPJZ","Cibeureum","CR",0
"2de6676b-9620-4e16-9b1a-b5f4f7c947ea","ZRWUYZ","San Bautista","PH",0
"2df04b21-2ec9-4d3f-a9b3-568bdb769835","CMDVQB","Sal’sk","UY",0
"2df3f159-b5f1-42d5-a1b1-143d0c71cb7a","DYQWBI","Tibakisa","TH",0
"2dfd92c3-3de0-445b-bb1a-99fffceeaf71","UJSXDH","Yessentuki","TL",0
"2e01c276-e534-4e49-a24d-c8bc9b93450c","ZSXFAH","Göteborg","SL",0
"2e03352d-d842-4567-bf3b-45f23bd1bad8","YUUTRW","Nikel’","BR",0
"2e037f07-fbed-49ac-b82a-150930c44a25","HWELVA","Hongshanyao","VE",0
"2e077dbe-d0ee-4eac-a71b-56ec80eac98f","JGNWUL","Émpa","NE",0
"2e0cbe87-864b-4f13-8aa2-99363f95ef0c","MBBFMF","Vsevolozhsk","AE",0
"2e10f9da-6579-4985-9ea7-b2cd266efb10","JPMGEE","Kudowa-Zdrój","RS",0
"2e10faae-0ec2-467c-b7f9-2fb7e3c4eab1","DEKNNL","Salsipuedes","ID",0
"2e13d787-2ef6-486f-ba67-1af51020684b","EZTITE","Ikšķile","BF",0
"2e1feefd-adc1-4379-8076-1f6751db9064","QOTQHK","Kola","IR",0
"2e20d237-25da-4642-a20a-a66f0e766b8c","ZFTVST","Amiens","CA",0
"2e241e51-8b59-4f30-9bd1-58144d3f81f9","CILLUI","Vlasenica","YE",0
"2e299e4e-7c77-4e1a-a0d9-9f367055ee32","KCQVNV","Ilhabela","SV",0
"2e3742c6-b88a-4481-80bd-d1ea50d29de5","GLMEJD","Pavlovskaya","BW",0
"2e393490-1723-4b9b-b861-7d37e03b98cf","YXKPCC","La Agustina","LS",0
"2e39c983-5787-48a6-94df-e0dd3b0713ad","CFRNGN","Pappadátes","CO",0
"2e56d471-ae62-4a30-8702-05e46f77a209","TKASUR","Sanguinheira","GR",0
"2e6499f4-3694-4f4d-beb6-94aba294e8a2","NIHHQR","Wahai","HT",0
"2e6dd7fa-0628-4404-b741-4a3299841bab","LEKMSW","Zhukovskiy","MX",0
"2e7ac529-0886-49b2-b8ac-5a95e2f2678d","TTRRAH","Dortmund","HR",0
"2e7cee3d-05dc-47a2-9dcc-d1bb2c8189bf","VVNEZT","Natal","BT",0
"2e868249-6708-462f-9269-b6fb9ee2b1ae","UVCMWN","Jingcheng","MX",0
"2e93ef00-d534-458c-b761-d4e86792e3f0","RYGIWY","Lewotukan","AE",0
"2e97208d-bcf5-45a9-a6e3-a1b2ab76885e","DMNWSB","Wangi","UY",0
"2ea61e63-f7db-496f-9073-17dc2393f99d","CXNDRZ","Koson Shahri","FI",0
"2ea71cc1-d45f-4f01-8e67-c3ed031044cb","QUXPEH","Perho","BA",0
"2ea8b934-986e-4e92-b461-472e3d5ae17d","IXJTTM","Pedreira","PF",0
"2eb38c70-e33b-4af1-a4f4-e00cc93ea78a","ALSCFT","Skórcz","LU",0
"2eb93180-dcad-47dd-b924-f2b80b7fadf2","FHSVIN","Lewisporte","KR",0
