"SHIPMENT_ID";"CARGO_CONTENT";"TEQ_QUANTITY";"TOTAL_COST";"SHIP_REQUEST_DATE";"NEED_BY_DATE";"STATUS";"INSURANCE_FLAG";"INSURANCE_AMOUNT";"IS_DELETED"
"438ce56f-dea7-449f-8fa9-8314e7df2053";"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.";2478;6390290.0;"2020-02-22 17:10:51";"2020-03-16 17:10:51";"RECEIVED";"PROCESSING";9585435.0;0
"43cde158-0b5d-4406-b45c-994ead08f511";"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.";4294;6260599.0;"2019-11-21 23:56:55";"2020-01-12 23:56:55";"PROCESSING";"DELIVERED";9390899.0;0
"442e71cd-30be-412b-9766-4777b74d9306";"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.";16922;11657993.0;"2020-02-06 06:05:23";"2020-05-16 06:05:23";"PROCESSING";"RECEIVED";17486990.0;0
"443d044d-da7c-468c-a59f-4b1bb933dcae";"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.";16823;8002665.0;"2020-05-04 00:50:00";"2020-05-29 00:50:00";"PROCESSING";"RECEIVED";12003998.0;0
"4443a9d8-93da-4c1c-8973-1e646679a02c";"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.";8895;7470651.0;"2019-11-01 01:36:15";"2020-02-16 01:36:15";"DELIVERED";"RECEIVED";11205977.0;0
"4476ec8e-9c7a-43fd-97f1-c35aacc6090f";"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.";6007;3893589.0;"2020-03-17 08:12:23";"2020-05-09 08:12:23";"DELIVERED";"DELIVERED";5840384.0;0
"44a4b3a5-8af6-47df-8d17-56764ebfcac6";"Sed accumsan felis. Ut at dolor quis odio consequat varius.";17859;3809901.0;"2020-05-06 10:20:33";"2020-06-27 10:20:33";"RECEIVED";"PROCESSING";5714852.0;0
"44df1110-993d-4a1d-abfa-926240d525dd";"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.";11342;6931103.0;"2019-06-30 08:12:32";"2019-10-07 08:12:32";"PROCESSING";"PROCESSING";10396655.0;0
"450fb5bb-7f1b-4be4-8a8b-9ea8d2ce9f94";"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.";17045;10682004.0;"2020-03-04 12:01:43";"2020-03-29 12:01:43";"PROCESSING";"PROCESSING";16023006.0;0
"450fc421-d2bc-4f8e-9fa0-528e90708cbd";"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.";1048;11153333.0;"2020-03-30 21:23:44";"2020-05-10 21:23:44";"PROCESSING";"PROCESSING";16730000.0;0
"4522c13e-518d-47a3-b471-59221bfb15f5";"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.";13157;10372963.0;"2019-12-13 04:22:10";"2020-02-08 04:22:10";"PROCESSING";"DELIVERED";15559445.0;0
"45295ba1-c029-43ad-841b-8f28839aa673";"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.";11331;10865447.0;"2019-09-01 23:00:26";"2019-11-03 23:00:26";"DELIVERED";"DELIVERED";16298171.0;0
"4538bcef-082d-4542-b6d9-de299272001a";"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.";14402;5431569.0;"2019-12-30 00:32:06";"2020-04-01 00:32:06";"PROCESSING";"PROCESSING";8147354.0;0
"45b00d49-b156-4ef8-9eb5-11436c6b4e9e";"Vivamus tortor. Duis mattis egestas metus.";1342;4271730.0;"2020-03-27 07:48:33";"2020-05-11 07:48:33";"PROCESSING";"PROCESSING";6407595.0;0
"461284ae-d051-4430-990b-8603955d2f2a";"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.";5245;4488746.0;"2020-03-20 22:21:45";"2020-07-09 22:21:45";"RECEIVED";"PROCESSING";6733119.0;0
"469cfee6-01df-433a-bd99-6b1d8d981815";"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.";2462;10424929.0;"2020-04-19 21:15:00";"2020-08-14 21:15:00";"RECEIVED";"PROCESSING";15637394.0;0
"46a2c091-c047-44c2-93e2-2e631d9c59fc";"Morbi non quam nec dui luctus rutrum.";7332;4297165.0;"2019-11-22 06:33:13";"2019-12-23 06:33:13";"DELIVERED";"RECEIVED";6445748.0;0
"46b899d1-1bb8-4681-ac78-ed7b044e2ad5";"In hac habitasse platea dictumst.";7863;2784811.0;"2020-01-16 22:23:51";"2020-05-07 22:23:51";"RECEIVED";"DELIVERED";4177217.0;0
"46da249f-3165-4e6e-bf1b-062ebfa0d351";"Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.";16484;11652480.0;"2019-10-10 21:07:48";"2019-11-30 21:07:48";"DELIVERED";"PROCESSING";17478720.0;0
"46ddd823-7188-4d33-8b4a-b9b4cd2778ff";"Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.";10695;10088136.0;"2019-06-20 02:56:50";"2019-10-16 02:56:50";"RECEIVED";"DELIVERED";15132204.0;0
"47c514c1-721e-40c4-b1a0-fea1b8527772";"Morbi non lectus.";8445;4408630.0;"2019-09-21 12:49:45";"2019-11-23 12:49:45";"PROCESSING";"DELIVERED";6612945.0;0
"47f6dac1-b1a3-4390-8cbd-0997cf34a007";"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.";12677;4553376.0;"2019-07-25 09:51:40";"2019-10-18 09:51:40";"RECEIVED";"PROCESSING";6830064.0;0
"47fd944b-ebca-4bf3-b11b-81179abe8e32";"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.";12949;8720987.0;"2019-09-28 05:08:03";"2019-12-14 05:08:03";"PROCESSING";"RECEIVED";13081481.0;0
"48609e63-4f6e-4d83-8d17-8e9d6ffd5111";"In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.";9766;1317339.0;"2019-07-17 17:46:19";"2019-10-11 17:46:19";"PROCESSING";"DELIVERED";1976009.0;0
"4899ebd1-bfd1-4e57-bf0d-d7186c2e3851";"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.";5516;9641425.0;"2019-11-26 15:04:18";"2020-03-22 15:04:18";"RECEIVED";"PROCESSING";14462138.0;0
"48a9608b-fd76-4c83-8c26-c3e96c4557ef";"Etiam justo. Etiam pretium iaculis justo.";4056;1595233.0;"2020-02-12 06:33:34";"2020-03-04 06:33:34";"RECEIVED";"DELIVERED";2392850.0;0
"4918f3d0-b620-4c36-b72e-3e9c9f84c7b9";"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.";8278;1858528.0;"2019-12-07 06:01:58";"2020-02-11 06:01:58";"PROCESSING";"DELIVERED";2787792.0;0
"491be2c2-7c54-459a-bf5e-65b8268a1ebe";"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.";1965;10544123.0;"2020-02-26 10:40:35";"2020-06-06 10:40:35";"RECEIVED";"RECEIVED";15816185.0;0
"498973e8-0661-48e7-bb5d-f5928de338be";"Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.";4564;11844348.0;"2019-12-20 17:29:17";"2020-01-10 17:29:17";"RECEIVED";"PROCESSING";17766522.0;0
"4997af9a-64e1-4aa5-885e-c570356e174e";"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.";7098;1806674.0;"2019-11-01 00:23:02";"2020-02-03 00:23:02";"RECEIVED";"PROCESSING";2710011.0;0
"49c46a5d-97c2-4c4f-9c31-88a2044e80cf";"Morbi non quam nec dui luctus rutrum. Nulla tellus.";14486;11281864.0;"2019-10-16 01:50:33";"2019-12-11 01:50:33";"DELIVERED";"RECEIVED";16922796.0;0
"49d1e676-0135-4120-80ab-01231ae3cc7d";"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.";13183;10303085.0;"2020-03-06 10:59:52";"2020-05-09 10:59:52";"RECEIVED";"RECEIVED";15454628.0;0
"49d860df-a75f-4689-9e6e-3b08e10fcb37";"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.";11165;9291492.0;"2019-12-23 00:14:24";"2020-04-21 00:14:24";"DELIVERED";"PROCESSING";13937238.0;0
"49f512a9-1c5d-4342-9b4a-c3ea1cf397b6";"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.";19248;1060725.0;"2019-08-16 07:30:39";"2019-11-22 07:30:39";"RECEIVED";"DELIVERED";1591088.0;0
"4a2a8633-38ad-4b93-b44a-d4d3a32ee9c8";"Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.";19812;3203688.0;"2019-10-21 00:34:10";"2019-12-27 00:34:10";"DELIVERED";"DELIVERED";4805532.0;0
"4aa2067a-793e-4ec3-85cb-20ce313b814d";"Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.";1763;10626237.0;"2019-11-30 08:35:25";"2020-03-29 08:35:25";"DELIVERED";"RECEIVED";15939356.0;0
"4aed5c8c-ecdf-4457-ac3d-055ad0acd054";"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.";5174;2369132.0;"2019-07-23 09:46:50";"2019-08-31 09:46:50";"DELIVERED";"DELIVERED";3553698.0;0
"4b5aae55-f5f9-4aec-b960-0844efbb44a7";"Etiam faucibus cursus urna. Ut tellus.";8723;5944110.0;"2020-01-10 10:07:44";"2020-03-01 10:07:44";"PROCESSING";"PROCESSING";8916165.0;0
"4b5b8c03-9cdb-4771-864d-009a384043af";"Donec dapibus.";16684;10985687.0;"2019-12-16 16:58:18";"2020-01-22 16:58:18";"DELIVERED";"DELIVERED";16478531.0;0
"4c1cc7fd-b062-40d7-afed-949eeb4d1b3c";"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.";16833;11891296.0;"2019-06-16 20:57:52";"2019-10-02 20:57:52";"PROCESSING";"PROCESSING";17836944.0;0
"4c4566e1-ae1d-40c5-b8b9-adf89e7f4890";"Etiam vel augue.";2059;10026062.0;"2020-05-07 16:08:06";"2020-06-20 16:08:06";"PROCESSING";"PROCESSING";15039093.0;0
"4c69962e-18fb-41b0-a497-7252f5181500";"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.";17343;3679535.0;"2019-09-27 18:39:20";"2019-12-28 18:39:20";"RECEIVED";"RECEIVED";5519303.0;0
"4cd2b9e0-db25-44d4-9f1c-5558d1da7fe3";"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.";13121;1081670.0;"2019-08-28 07:05:05";"2019-12-20 07:05:05";"RECEIVED";"DELIVERED";1622505.0;0
"4ce80e32-bd95-4e99-a4a5-38b810bb892a";"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.";17029;10880177.0;"2019-08-23 04:28:17";"2019-10-21 04:28:17";"PROCESSING";"RECEIVED";16320266.0;0
"4d4ac3d9-073f-44b3-aa8c-3b059c6b19c2";"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.";9837;7292882.0;"2019-07-09 19:23:12";"2019-10-11 19:23:12";"PROCESSING";"PROCESSING";10939323.0;0
"4d6634ce-e5bf-45cf-9bfd-0c5a5f46c168";"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.";5335;5840073.0;"2019-09-27 12:04:58";"2019-11-05 12:04:58";"PROCESSING";"RECEIVED";8760110.0;0
"4db82306-8bfb-424b-bf8b-6f9f6c0d43be";"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.";16568;6712262.0;"2019-07-21 02:29:03";"2019-08-23 02:29:03";"RECEIVED";"RECEIVED";10068393.0;0
"4e5e7dee-cdd4-4a17-827c-14a66a2a6610";"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.";3198;2109667.0;"2019-05-27 05:27:37";"2019-07-03 05:27:37";"DELIVERED";"RECEIVED";3164501.0;0
"4ed0ac9c-04e1-41b0-af46-750c06c34743";"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.";14684;11827463.0;"2020-04-27 06:25:46";"2020-07-31 06:25:46";"DELIVERED";"DELIVERED";17741195.0;0
"4f0b84f0-408f-415b-8377-516ce3cb4cec";"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.";4762;5261491.0;"2019-07-07 23:17:11";"2019-10-08 23:17:11";"RECEIVED";"PROCESSING";7892237.0;0
"4f1909f0-bf8e-43e4-af1a-1bcf4b7345c9";"Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.";6009;1442465.0;"2020-04-22 08:25:15";"2020-06-08 08:25:15";"PROCESSING";"RECEIVED";2163698.0;0
"4f3b5817-46da-45b2-b000-d2d58997a6ec";"Morbi a ipsum.";1681;5961393.0;"2019-07-05 23:10:55";"2019-10-29 23:10:55";"RECEIVED";"PROCESSING";8942090.0;0
"4f4bc36b-7184-445c-a58d-195ec2feb483";"Maecenas pulvinar lobortis est.";6870;1933012.0;"2020-03-16 13:22:31";"2020-04-07 13:22:31";"PROCESSING";"DELIVERED";2899518.0;0
"4fb62c70-895e-4b49-9828-fb41c151edc4";"Quisque ut erat.";2776;8882391.0;"2020-04-10 05:17:31";"2020-06-18 05:17:31";"PROCESSING";"DELIVERED";13323587.0;0
"500ee9bc-23bc-42b2-859e-797e2ab12e17";"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.";8965;4232150.0;"2019-08-27 03:44:41";"2019-09-21 03:44:41";"PROCESSING";"PROCESSING";6348225.0;0
"504e9b16-67f8-4640-a55b-32b473b17535";"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.";12897;7773855.0;"2019-12-27 16:20:45";"2020-04-04 16:20:45";"RECEIVED";"RECEIVED";11660783.0;0
"506a50ef-7665-4ec1-a777-736aec1033f2";"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.";11368;10550798.0;"2020-03-20 07:23:14";"2020-04-23 07:23:14";"PROCESSING";"RECEIVED";15826197.0;0
"50bf82da-c4b5-4588-9795-5c515a6da073";"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.";8688;3634265.0;"2020-02-25 04:25:32";"2020-06-21 04:25:32";"PROCESSING";"DELIVERED";5451398.0;0
"513e3cdf-bcd2-48a3-a0e0-e1d817e719ed";"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.";10595;10639223.0;"2019-07-04 13:49:21";"2019-10-09 13:49:21";"RECEIVED";"DELIVERED";15958835.0;0
"51504320-056c-4f11-b58e-60cb3b4d62eb";"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.";16097;2324220.0;"2019-08-23 03:15:35";"2019-09-15 03:15:35";"RECEIVED";"RECEIVED";3486330.0;0
"5191770b-b499-4781-9b72-7c65b2e6666b";"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.";12501;5850227.0;"2019-06-17 16:23:28";"2019-09-26 16:23:28";"DELIVERED";"RECEIVED";8775341.0;0
"51aa2a8a-e77c-40a5-8399-66fe9f97b685";"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.";12869;10545766.0;"2019-09-08 21:56:51";"2019-10-02 21:56:51";"DELIVERED";"DELIVERED";15818649.0;0
"5215ce65-9294-47ee-b749-8e6379edb5fd";"Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.";14931;7824497.0;"2019-09-22 10:33:03";"2019-12-17 10:33:03";"DELIVERED";"RECEIVED";11736746.0;0
"5223a2cc-ae9c-4a3e-b978-aa358e4bafd9";"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.";19158;5712987.0;"2020-04-14 08:31:50";"2020-08-03 08:31:50";"PROCESSING";"RECEIVED";8569481.0;0
"5237d3f3-aeb0-4b07-b921-16e2bb129863";"Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.";2621;1146249.0;"2019-12-23 05:16:00";"2020-02-25 05:16:00";"DELIVERED";"DELIVERED";1719374.0;0
"52388612-50cb-4a69-b0c0-6f5a8a359423";"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.";18832;2204401.0;"2019-06-21 02:04:47";"2019-09-15 02:04:47";"DELIVERED";"DELIVERED";3306602.0;0
"524d5067-3d0f-4b59-8dbc-952ce827e123";"Nulla ac enim.";8118;1354752.0;"2019-08-31 06:45:33";"2019-12-29 06:45:33";"RECEIVED";"RECEIVED";2032128.0;0
"5266b216-d5d3-45f1-a434-616944fbc6c0";"Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.";5396;2998962.0;"2020-05-10 17:17:39";"2020-06-04 17:17:39";"DELIVERED";"PROCESSING";4498443.0;0
"534b55a3-54ed-413b-90df-a89aa103aa83";"Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.";19042;4236853.0;"2019-12-30 11:40:01";"2020-04-20 11:40:01";"RECEIVED";"PROCESSING";6355280.0;0
"53b8072e-707d-4f88-95a7-48add05d93f8";"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.";1049;9499408.0;"2020-03-28 01:44:20";"2020-04-18 01:44:20";"DELIVERED";"RECEIVED";14249112.0;0
"53cbd1b0-6d9b-4684-89d9-5d01b751eef9";"Sed sagittis.";10220;1168627.0;"2019-11-04 11:37:28";"2019-12-06 11:37:28";"RECEIVED";"PROCESSING";1752941.0;0
"53eb35a8-c101-43da-91c7-6ab48b8f5714";"Nullam molestie nibh in lectus.";9006;4132005.0;"2019-11-19 02:55:48";"2019-12-28 02:55:48";"PROCESSING";"RECEIVED";6198008.0;0
"53ed07aa-1b5e-4205-baf6-7a2b1668bdc8";"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.";9106;8340361.0;"2019-10-18 03:45:13";"2019-11-28 03:45:13";"PROCESSING";"PROCESSING";12510542.0;0
"53ed77fc-c4ce-4766-b7b1-096b64b4c80f";"In sagittis dui vel nisl.";16239;7465955.0;"2019-07-01 17:15:01";"2019-10-27 17:15:01";"PROCESSING";"RECEIVED";11198933.0;0
"53f8c115-f4ab-4fd7-b63b-518378629449";"Vivamus tortor. Duis mattis egestas metus.";1205;11519248.0;"2020-05-01 17:54:50";"2020-06-14 17:54:50";"DELIVERED";"PROCESSING";17278872.0;0
"5473d649-c206-48b8-95ba-835c5c492649";"Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.";5845;3824564.0;"2019-10-23 13:38:01";"2019-11-26 13:38:01";"DELIVERED";"RECEIVED";5736846.0;0
"54769f66-7755-48cc-ad68-9d7e78da40b7";"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.";14710;4539040.0;"2019-05-31 05:04:26";"2019-09-24 05:04:26";"DELIVERED";"RECEIVED";6808560.0;0
"54a36e9e-e5e2-4a30-9a9d-7e94d0c5d3d7";"Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.";15845;11649643.0;"2020-01-30 08:44:26";"2020-02-15 08:44:26";"PROCESSING";"RECEIVED";17474465.0;0
"54db20ec-6c48-4861-be33-630a2e73a20b";"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.";17642;11786681.0;"2019-06-23 16:35:29";"2019-09-17 16:35:29";"PROCESSING";"DELIVERED";17680022.0;0
"558a1052-dce6-45ec-befe-67e203c4944c";"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.";16127;2506048.0;"2020-03-16 18:09:21";"2020-06-24 18:09:21";"DELIVERED";"RECEIVED";3759072.0;0
"558b01d5-89f2-41de-9e49-7bca336d625e";"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.";14922;8725104.0;"2019-10-12 21:34:35";"2019-11-25 21:34:35";"DELIVERED";"RECEIVED";13087656.0;0
"559b1c7e-dbd1-481a-bfe2-9cf127c078bd";"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.";3130;3074402.0;"2019-06-14 18:29:35";"2019-09-29 18:29:35";"DELIVERED";"RECEIVED";4611603.0;0
"559b8289-2431-4d23-a276-ac5f46e6e1a7";"Etiam pretium iaculis justo.";12673;4472996.0;"2019-12-24 16:34:44";"2020-03-15 16:34:44";"DELIVERED";"PROCESSING";6709494.0;0
"55e70765-04f8-4c51-bb0d-4ab985198110";"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.";9610;7753837.0;"2019-06-10 22:37:28";"2019-07-07 22:37:28";"RECEIVED";"RECEIVED";11630756.0;0
"55f86452-a582-4297-bbef-762666dce953";"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.";10790;6709375.0;"2020-02-11 14:45:23";"2020-03-24 14:45:23";"DELIVERED";"DELIVERED";10064063.0;0
"5619935e-964c-464e-b83e-95808f35902b";"Sed ante. Vivamus tortor. Duis mattis egestas metus.";5397;6966454.0;"2019-05-24 14:17:58";"2019-09-03 14:17:58";"PROCESSING";"PROCESSING";10449681.0;0
"5634f6f7-d569-430a-bdf9-6aef55cc9c58";"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.";7460;11236127.0;"2019-08-29 03:44:31";"2019-10-21 03:44:31";"RECEIVED";"DELIVERED";16854191.0;0
"5675c72f-412b-46d2-a754-49edf4d1d528";"Curabitur convallis.";2059;2095135.0;"2020-03-23 08:33:04";"2020-06-01 08:33:04";"PROCESSING";"RECEIVED";3142703.0;0
"569fa70e-a800-4994-bd73-edd25cffa483";"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.";7516;11643839.0;"2020-02-24 14:14:15";"2020-03-27 14:14:15";"DELIVERED";"RECEIVED";17465759.0;0
"56f1f492-cdbd-4128-9406-b09bf9f1d7bf";"Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.";3135;8116620.0;"2020-03-03 00:02:08";"2020-04-10 00:02:08";"RECEIVED";"PROCESSING";12174930.0;0
"56ff8bfe-b23a-4bd6-b1af-7a75220e5d6e";"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.";6182;9842935.0;"2019-07-31 04:31:44";"2019-11-13 04:31:44";"PROCESSING";"PROCESSING";14764403.0;0
