"VOYAGE_ID";"SHIP_ID";"ROUTE_ID";"START_DATE";"END_DATE";"VOYAGE_QUANTITY";"COST_PER_TEQ";"IS_DELETED"
"39e5f45a-81c9-44ac-80f6-c64f77e5d509";"72b958dc-06d6-41b1-af97-31e5a74014a8";"52a4214e-c73a-4c96-9420-fe2517e1b7b3";"2009-08-14 19:48:25";"2009-10-01 19:48:25";32667;11237.0;0
"3a367903-def5-4d5c-a7a3-41e1ad87ee77";"84b524e2-4e4c-4948-a625-b242698186ae";"573da835-afa8-4dca-890b-09741b1fee38";"2017-07-15 15:24:13";"2017-09-04 15:24:13";109013;2948.0;0
"3a41b42b-b567-401c-abf0-b7adc8a7e678";"984ff3b5-d471-4163-a818-a23acaeb6d7d";"b71f56f2-a26f-4a7b-9d14-9fff344d84e8";"2017-08-06 05:06:47";"2017-09-09 05:06:47";248685;5006.0;0
"3a5f7d32-55b2-43aa-a26c-3914e62359f9";"6d634b1d-4075-4e4a-8567-d98d4f12e229";"24b1ef47-969c-4eac-b4a8-2fd46071c801";"2005-11-26 07:54:36";"2006-01-09 07:54:36";172551;10419.0;0
"3aa22c4d-bee0-44c5-b0a4-da48bb530a82";"dc0bbf58-6fec-4b20-b437-078c225ebf1d";"72618bac-aee5-4591-9356-874573956b4b";"2007-09-02 05:21:50";"2007-10-30 05:21:50";203852;7077.0;0
"3acfdac0-f32d-4755-acdf-9779f485611b";"83792a6c-d1d7-4bd3-b3a7-56171a306a82";"0aa823e8-c507-47cb-af9c-c0ee9af0ed29";"2007-04-04 17:32:58";"2007-05-16 17:32:58";89745;31125.0;0
"3b43cd1c-a302-4b57-9645-1e06fd71e0ef";"073ab84e-16ec-4ab1-8717-fbbd94ef1677";"823afc80-d91d-4e41-b9cd-1f542cd408ad";"2019-08-09 05:14:18";"2019-09-15 05:14:18";63131;16554.0;0
"3b57669e-0021-4248-9766-f28e4127e850";"02f8aff9-ada7-4311-90e0-b7f256a08ef5";"3ed910fe-50ae-4dbb-898b-b52d38d3ca58";"2003-09-07 15:45:46";"2003-10-17 15:45:46";82901;13829.0;0
"3b7c6fba-4e5e-45ab-9ee0-9ff90b4b1529";"864b0d38-6b05-40c3-80da-6dec50d3d090";"6c942dec-7df5-4275-aed2-65b325af68b4";"2015-07-11 13:17:18";"2015-08-18 13:17:18";61813;22634.0;0
"3b7e328d-6ad8-4de0-a75d-0fe0cfe6cfd4";"ff7d5ca5-a31b-4380-a06a-316f240bbb2f";"abe8d3d7-863f-42dd-9627-d0f3bc230c9f";"2012-04-30 14:29:57";"2012-06-09 14:29:57";60042;11673.0;0
"3b8b36d1-875e-43d4-b758-d10c5a7ba48a";"f9e5e6eb-d025-4b3c-b5bb-d66f3a09c1a6";"494d4527-18af-48e7-97be-1f401578c8ba";"2012-03-13 11:19:05";"2012-04-20 11:19:05";133322;23080.0;0
"3be8e738-0c6e-4b2f-ba01-54ba553d883a";"d07f764b-43aa-4cce-a89d-7b5e7e4433ec";"bd0ce41c-5903-40b0-842c-23cd4ddea1c4";"2015-05-06 13:14:31";"2015-05-21 13:14:31";223394;32751.0;0
"3c05a5e8-f4d4-4cdb-8db0-a6610f47b0dc";"a63a384b-d362-4c9b-a506-d366e2f1d639";"ff0bfe43-0d7a-40de-9c10-9797cc095d70";"2017-02-12 05:22:59";"2017-04-12 05:22:59";161129;32000.0;0
"3c5aca1b-94c1-4245-ba2d-834dd65cf6a8";"98a410c5-8b85-455b-bae4-e738ddf721d4";"d58ed856-4810-4174-9ac3-ff101d752407";"2002-09-28 00:42:16";"2002-11-15 00:42:16";149405;11237.0;0
"3c729e70-3ddb-43fd-adaf-be9b5140662b";"8df65eee-2d97-47bd-80ac-03990c713eca";"1deeccaa-5c11-4bc1-bebe-1c9c825290d5";"2005-08-15 04:04:29";"2005-10-04 04:04:29";58122;28664.0;0
"3c98ac6d-1013-4a60-8326-d6d743ea9f06";"2326c2d2-a3d0-4e37-964f-08e3c8676c5d";"7f486f54-02c7-49a7-bc7c-57320f638523";"2005-02-16 04:30:19";"2005-04-17 04:30:19";59374;2843.0;0
"3c9b426e-0fd7-4984-9fb4-580a31c173b6";"e3a5a73e-6ac1-4fc1-8c05-b79452dc6c7f";"99471a9c-63c8-46a7-b979-62ba7646dbee";"2003-07-17 12:46:12";"2003-08-03 12:46:12";110293;25862.0;0
"3ca31e36-bae7-45d9-9004-aee13e095139";"ff7d5ca5-a31b-4380-a06a-316f240bbb2f";"9b8f46b8-2d5b-49d7-b755-7c11662f7f2a";"2013-08-13 10:51:38";"2013-10-05 10:51:38";53178;17411.0;0
"3cbd7700-8e1f-4397-adae-4aa8c2d5a316";"2c77a905-63d7-48b2-b034-3637f6b9d89d";"530c1409-1c30-40c7-8079-120cdd20326a";"2016-12-11 16:59:47";"2016-12-31 16:59:47";38802;29403.0;0
"3ccacffb-cb38-4bcd-8ab2-6ff1b58e98d5";"2c77a905-63d7-48b2-b034-3637f6b9d89d";"fcca1eed-2e5c-4298-bb10-0d15b519978a";"2017-05-21 18:26:32";"2017-06-25 18:26:32";110564;14793.0;0
"3cd79579-88ec-4e3a-acda-31d2cd1801a3";"dc0bbf58-6fec-4b20-b437-078c225ebf1d";"77a15155-2479-4fe0-8f84-acda1d16b4b7";"2009-11-28 18:52:51";"2009-12-14 18:52:51";61362;24492.0;0
"3cfa9315-3203-463a-acd7-aa4e0af04917";"27db1a7e-0eef-49ea-b8b9-0158a0193a43";"b8c57d8b-2438-4832-8ba5-20dad312e327";"2007-03-21 13:48:51";"2007-05-02 13:48:51";43175;8746.0;0
"3d36c261-59a8-4bcb-9756-26ff1240df9b";"503bf8cc-f773-45b8-9f95-bac40776ea3c";"8f970f9d-62fc-45e8-853e-e616d2708b81";"2018-02-14 01:48:11";"2018-03-16 01:48:11";114562;3136.0;0
"3d5be115-b97e-4518-8e1a-d168bb8a71dd";"f83aabc6-417e-4a4e-b321-66a40ee860a5";"e2bc473b-345c-4598-8b15-a8381fa66975";"2019-06-04 04:55:53";"2019-07-18 04:55:53";139996;34996.0;0
"3d8f6d14-1a0e-4fad-8a92-0807870b8abf";"e0febd89-4e99-4e8f-bfc4-f058656d1741";"bd0ce41c-5903-40b0-842c-23cd4ddea1c4";"2006-01-12 09:28:16";"2006-03-07 09:28:16";39903;6028.0;0
"3dd0711a-f290-43fd-9dbc-cae8bcf27856";"ffbfe4f4-f4f8-4a49-93ac-160495cda4ec";"dbdd8c58-1b68-4199-a818-2e1199344e4e";"2015-01-23 00:35:49";"2015-02-17 00:35:49";176063;7210.0;0
"3dfd16be-3134-4180-839d-a21e9ba57f6c";"864b0d38-6b05-40c3-80da-6dec50d3d090";"ad4813ce-eb48-4f1a-b2de-099ac4e1053c";"2020-02-02 13:21:46";"2020-02-27 13:21:46";35196;3263.0;0
"3e477734-f3d5-4d66-b223-00ad6f015ffb";"ae7eb89e-2e0b-4c0e-b2c3-a1d221eebf97";"0f1b883a-d238-433c-9750-79fcd1e2e422";"2005-09-01 22:03:10";"2005-10-13 22:03:10";64971;2012.0;0
"3e59b38c-eef5-4b86-be73-f97bc85bf048";"c0f3e4d8-41bb-43ad-836d-34249abee12b";"a8f0bf22-10e2-425f-8198-02721e31dfee";"2009-07-05 13:54:01";"2009-08-26 13:54:01";186319;18809.0;0
"3e6e8a39-da84-4b73-a779-0018547e597e";"05f5522a-b3c8-4511-a1b8-e51bb201a8f2";"44cbe496-d4f4-4b4a-b364-7caa01f113fd";"2015-11-06 10:28:01";"2016-01-02 10:28:01";233386;7812.0;0
"3e774f30-4005-40ab-b77a-97be6316747d";"d56170f4-1ff1-4edf-80e9-af7320386e63";"c1160596-2ccb-49ce-a7ea-63b6381423f0";"2004-11-28 11:55:21";"2005-01-13 11:55:21";209408;11648.0;0
"3e9e294f-1000-4d08-9258-a8de57d7212d";"98a410c5-8b85-455b-bae4-e738ddf721d4";"b167ad18-8437-4c8e-93ba-b3d63e245128";"2015-04-22 09:36:59";"2015-05-25 09:36:59";62877;27126.0;0
"3ea53725-97f4-460c-8d91-4e0ca063a23d";"765b6581-cfcd-4dc2-a4df-df58a39116e7";"1c347f67-e2e1-4bb5-8cf9-46afdc0ee16a";"2006-03-23 22:06:22";"2006-05-04 22:06:22";207638;25407.0;0
"3eabcc05-2dd4-4dec-a942-23d0033f59ef";"74bc29ed-cc10-49d1-9c59-ed227e2a3e7f";"eb3082b6-8195-43ab-a9b4-8df6e2a1279c";"2008-03-17 22:44:36";"2008-04-20 22:44:36";58937;21326.0;0
"3ee7698e-de78-4c89-88aa-ef913631155e";"86353689-c9aa-4515-ae55-44e5b972f706";"040b145f-fcb1-478f-b890-070abf11925a";"2009-04-27 02:50:50";"2009-06-25 02:50:50";183931;12595.0;0
"3f87a285-7590-4359-8f54-0d3fbf4d3eaf";"17c103e1-0132-43b1-8a49-04aa78ddd9d0";"7f73b373-9cb0-49fe-98f6-f4b2477095c8";"2016-03-30 10:01:40";"2016-04-29 10:01:40";213799;20020.0;0
"3f9824dd-aaa2-496c-bf32-e0b826675ef9";"84b524e2-4e4c-4948-a625-b242698186ae";"ebc1a1d2-b2b4-44c5-9ffe-70bb99bb6cd5";"2004-02-07 13:27:23";"2004-02-26 13:27:23";197507;33109.0;0
"3fa29121-20a0-4ed4-9c82-96962768f3c2";"5879636f-77b4-4f55-a562-730da254b389";"8571b246-39f9-4dca-af6c-85b39c911cbe";"2017-02-09 09:20:55";"2017-03-14 09:20:55";123665;7400.0;0
"3fd9fd7c-975d-402d-8c57-f1f2667c093e";"d8b115da-c6e9-42ba-bf25-dac9f37cbdc5";"88442543-b371-4284-a2e6-05ac67c77726";"2003-08-25 04:10:40";"2003-09-14 04:10:40";175573;22682.0;0
"3ffd25e7-cd4b-43f1-a6de-b5721f2b6bfc";"e305e29e-a2f0-4b4f-829a-4d29c36017fc";"0834bd6a-f21c-4c46-b140-a5ebfcb0da34";"2006-03-13 07:13:59";"2006-05-10 07:13:59";23178;18537.0;0
"3ffe257a-d9fd-45cf-b467-4df62a4efa1c";"12a3fa1d-a693-45aa-930d-d4b013c48f32";"4f3cfb5b-9183-43c5-9ec2-22a299539cf7";"2004-10-20 13:54:09";"2004-11-22 13:54:09";132166;3071.0;0
"400855f7-4b4b-4c9c-935d-7355fdc0ef3f";"1b178cbd-3ed4-45cc-b17a-273e056bb507";"2c85fa14-52dc-45e5-ac28-00de453d3d27";"2014-03-06 12:01:43";"2014-04-25 12:01:43";219488;11394.0;0
"401433ac-5929-4e79-a9cb-48616a71e1a9";"d81b432d-9a79-4892-9c1d-df739e16bdfa";"8e659616-d8a5-425b-b6c1-53402d7b9ef6";"2008-02-04 11:30:59";"2008-03-02 11:30:59";148436;34049.0;0
"4039ff82-e3af-443c-89fe-ff3be869c99d";"fc507b59-edfa-47f0-9a16-90dfa3217ee1";"abd2ada2-8398-4969-a3c0-74e8118bbbfb";"2013-06-22 22:36:48";"2013-07-25 22:36:48";244980;30063.0;0
"40516e42-2228-4c13-b49d-5945183b66a5";"cdfb82e2-b59e-4e20-ac01-9dde0e618a73";"674cd2f7-c46d-4ba1-9fbb-96a90c8076fa";"2018-06-24 23:56:56";"2018-08-03 23:56:56";97498;33412.0;0
"40579276-52ea-421f-8953-f2a6d6840018";"5d655271-31bd-4643-81ef-640a4fbc1a9e";"39080802-8348-4b55-a69e-69555c490963";"2019-06-05 10:36:10";"2019-07-13 10:36:10";152138;19574.0;0
"405c7654-9982-4b0e-b24c-e54b51b8239f";"95e9f378-b329-473e-a097-1bdc6694d6d2";"7572d886-e0d4-43a0-95df-c997b2efe977";"2010-04-30 09:32:38";"2010-06-23 09:32:38";128661;7430.0;0
"40d66742-ca7a-427f-9c70-c3ff4eb67530";"1080c6fa-892e-4bd2-9f34-92eedf4dca83";"f9c1fcc8-9ce4-4817-b9ed-af27729f7f64";"2019-05-30 05:12:27";"2019-06-17 05:12:27";74933;11081.0;0
"40e2bfc9-b225-4b9f-bd3c-eb7960138e69";"f3b507a4-027b-4466-bd7c-ef5579c32230";"aaaa007f-75c9-46e7-8a8a-1b4e57b02bbd";"2010-03-05 14:42:11";"2010-04-24 14:42:11";28196;20575.0;0
"40e6edf1-3aed-42ef-bb2e-fe1743d9c697";"840bb470-94a8-42ff-a737-fde8c5d83d9f";"43193e82-2ef4-43b1-9542-f088bfade2e7";"2007-06-17 20:25:41";"2007-07-28 20:25:41";134642;26923.0;0
"40ee6d97-96a6-4960-89e2-4014eb502fc7";"b8cbf529-6767-47e7-907d-b621ac8a0e15";"8cf3db1c-f3f2-41b8-982a-f1ce858febe2";"2012-03-25 20:39:31";"2012-05-02 20:39:31";92247;4107.0;0
"41481f82-a495-4017-a1e6-a0e20d09af9d";"4a67a7af-0bf8-4286-bfb2-ec9e84b67a58";"e40271a4-0807-489f-b77a-c5892094e178";"2006-12-03 22:40:09";"2006-12-30 22:40:09";153586;17019.0;0
"416abeaf-3ecd-48d9-8cae-bc67846bdb08";"ff9001b4-f194-43a3-a14e-f0864b52a8e9";"58414a4a-788c-4dd6-a94f-cffb5539156b";"2018-11-15 01:56:46";"2019-01-03 01:56:46";135704;2460.0;0
"417c4a43-8ee1-420a-adec-e2fca85ddeb2";"5efca8de-eee2-4794-bc0e-98f3371e671a";"fdf7a448-7d4e-4b4a-a9d8-7c061b9ff186";"2005-04-06 06:01:07";"2005-05-02 06:01:07";128445;8337.0;0
"4188763b-dffd-4392-b28b-73bedf79228e";"9ab3ca95-4b03-455e-b29e-e57278885899";"caa3275e-6709-4f4b-b257-b942b18d21fd";"2008-05-06 02:17:06";"2008-06-26 02:17:06";206166;19733.0;0
"41949c52-938e-4fde-8640-c6c74855775c";"984ff3b5-d471-4163-a818-a23acaeb6d7d";"e4998acc-985a-48f8-9898-735c759da59c";"2020-02-28 01:43:51";"2020-03-26 01:43:51";190588;5991.0;0
"419ac2c4-237e-4a9b-bd96-8cbc2ebc414f";"27db1a7e-0eef-49ea-b8b9-0158a0193a43";"845c6b7f-afd5-43c7-a20e-ddf36417a7d4";"2018-02-11 11:05:10";"2018-04-03 11:05:10";159126;31021.0;0
"420c72b1-65a6-4eea-a103-4102c82e9ba4";"38d40e6a-503f-49b0-a1d9-68262bf52dac";"866d79e3-1310-4937-a54d-e0c8e62f3ef2";"2016-10-09 18:00:08";"2016-11-12 18:00:08";156869;16841.0;0
"421716ff-6ea9-442c-8989-6e5689276e3c";"b8173633-1c9d-4902-b976-81f49b1cc63d";"16f803b5-f25c-4a87-a23b-03e164d5b84d";"2003-08-20 06:49:14";"2003-09-29 06:49:14";165884;30940.0;0
"42575964-96fe-4916-8e7c-341b1a5c416b";"c139f9ec-a07a-4169-ab10-ccd36f9ce53b";"ab927445-8db1-48da-9901-f5bf9d676e33";"2012-09-19 17:44:21";"2012-10-09 17:44:21";174195;10675.0;0
"425bdc0c-995b-43b6-8a70-7467a3f62174";"9cb13ad8-455c-4332-aa38-a366f0c84f39";"1b185ef9-da57-46cb-8953-03de562b6a5f";"2015-06-21 15:44:03";"2015-08-02 15:44:03";124324;23266.0;0
"4260cd81-1216-410b-937b-e3e1b4fbdfb9";"9c1f57a4-46f0-44ee-a60e-5221201c0833";"e66bf1f9-9a96-4989-b29d-e9ffb2aea7c7";"2002-08-11 18:08:44";"2002-08-30 18:08:44";195508;20825.0;0
"4288fbeb-7f46-4b30-b67d-eb8dfcf1391e";"0ba82ffc-20a5-495a-a6f3-c9a2ec1e12ee";"d9b8077f-7440-4449-9115-be262ddf3ffd";"2006-11-29 22:57:58";"2007-01-21 22:57:58";101205;18691.0;0
"4296cc2e-8984-43e4-a113-0472fb27c9b5";"1510d47e-21db-4db0-9ddf-0a50be0a4fc3";"e6f8125f-ed2d-4574-9a3f-6bba511f217b";"2005-05-21 12:35:39";"2005-07-14 12:35:39";49986;27221.0;0
"42bcd0a9-e9e5-4fe9-8577-40b92dc8e777";"c82c2276-dbd3-45c3-b963-fe7298a4d2e6";"626c9316-a44a-4d8e-b522-0518bdd7b218";"2020-03-17 22:05:50";"2020-04-27 22:05:50";40225;19941.0;0
"42fc8b7f-b7e2-466b-8fc3-5f16b7badb9a";"c0f3e4d8-41bb-43ad-836d-34249abee12b";"d3c546f0-6332-477f-9e7b-d71626416f42";"2015-06-17 06:18:48";"2015-07-19 06:18:48";131355;24977.0;0
"43038112-1b8a-4b0c-8b88-2541daacb436";"9f90ad03-ec14-4a2f-aedb-90e42cea48d1";"433f2afc-9936-45e7-aa7c-2c083d3ec094";"2018-11-22 23:49:03";"2018-12-30 23:49:03";209651;11190.0;0
"430ae7e2-4689-454e-b367-acb46e680de9";"4bdd4fb2-1206-4220-8c74-f245a9eb6f1f";"888f3749-ad55-453e-84d1-ccb5ebb6b385";"2013-03-31 15:44:46";"2013-05-08 15:44:46";34877;27605.0;0
"43235a65-a2b9-417f-924f-d9da71af3451";"ea2e36f0-f293-4513-8ff4-156e33575be0";"2249bc07-a13b-473e-8be1-98cc8eedfdbd";"2015-12-16 15:56:05";"2016-01-12 15:56:05";34309;4216.0;0
"432ede3a-86eb-41a7-9138-0140f17cd1e8";"d07f764b-43aa-4cce-a89d-7b5e7e4433ec";"f81f134f-e49c-4a94-aca4-d2329ca47e44";"2009-03-18 12:38:51";"2009-05-09 12:38:51";97066;33016.0;0
"4330fa70-461f-4bef-92ec-b513f3919eab";"d72036b1-f8b4-46ef-8641-a6f49821790f";"5d06224e-2bc8-4cdf-a485-bfbb66ee6efb";"2009-09-27 23:10:20";"2009-10-28 23:10:20";173093;25930.0;0
"43790a5c-f0b3-48e8-a4a1-03403caced18";"765b6581-cfcd-4dc2-a4df-df58a39116e7";"f494393a-c4f0-408f-8f71-90a4b1fae1d5";"2017-11-22 16:52:09";"2017-12-20 16:52:09";161269;6274.0;0
"4380f353-d0dc-49a4-8142-d45eb3719f85";"ff7d5ca5-a31b-4380-a06a-316f240bbb2f";"8d6c388b-d816-4f18-b143-cc8b95a2cb94";"2015-07-12 15:08:27";"2015-08-26 15:08:27";183053;29238.0;0
"43fcf940-d21f-4491-9ad7-4b7f67704540";"843bb5a4-efca-4549-989c-90ba73899ddd";"fb452583-1fcb-4493-baa8-229faf620850";"2003-05-17 19:14:06";"2003-06-23 19:14:06";212223;27677.0;0
"43fd1f5b-a69c-4ca3-891e-ebc0887e9ebf";"27cb050b-158e-4862-acba-d4f9169ad382";"711c3b9e-cd2e-4fb6-8a60-cb043cfc04f2";"2019-07-31 03:28:12";"2019-09-09 03:28:12";191779;5774.0;0
"4411afff-2a6e-414b-a9ff-d6f64746e43e";"3e2ccb6d-75d4-4c92-a285-dbd7418b9e58";"8b5aa02f-2118-4e5b-add8-866ab30a5f31";"2012-07-23 12:13:54";"2012-09-08 12:13:54";241973;22436.0;0
"4431d98a-587b-4115-9d27-a2959c94088c";"1269715f-e107-4e08-a7bc-59cf9014363a";"216711c2-b134-4768-bad2-4a80d31aaa17";"2013-02-17 08:49:21";"2013-04-14 08:49:21";165755;13775.0;0
"4442b338-e41b-4d1e-a175-c4e6010bd171";"5efca8de-eee2-4794-bc0e-98f3371e671a";"a69d3d25-075f-476a-a5cb-5e6c73a422bd";"2009-11-08 00:28:59";"2009-12-25 00:28:59";156690;30674.0;0
"4449c7fd-3280-4647-8e01-82da4e62e3c4";"ae7eb89e-2e0b-4c0e-b2c3-a1d221eebf97";"ab927445-8db1-48da-9901-f5bf9d676e33";"2004-03-23 10:15:34";"2004-04-22 10:15:34";172674;19792.0;0
"444c74aa-bb14-4a76-ae3f-4d96ef0aadf3";"9c875d6f-1ed2-409d-91ce-7dd0d6c13fd8";"1402665b-de2e-4908-a21d-a9587335acc3";"2012-02-20 06:34:51";"2012-04-05 06:34:51";98403;21571.0;0
"44510423-5b33-4821-8b6e-82914923d5c2";"f83aabc6-417e-4a4e-b321-66a40ee860a5";"de13c633-6860-4699-9534-06dcaf369970";"2007-08-15 22:37:35";"2007-09-24 22:37:35";146322;7508.0;0
"449189e0-636e-4961-bc1d-808801787687";"8df65eee-2d97-47bd-80ac-03990c713eca";"4f77d952-3dc3-49bd-9b28-671526f7f71b";"2006-01-04 10:49:52";"2006-02-15 10:49:52";237957;12230.0;0
"44bf8f15-8e18-4bbb-9002-f6ed97f0c1d4";"36e07f15-6823-4704-952f-d46153b0b292";"e40271a4-0807-489f-b77a-c5892094e178";"2019-08-05 10:19:35";"2019-08-26 10:19:35";194819;17006.0;0
"44c8ab1f-980c-496d-931d-e2e8016167c2";"428b843f-cbc6-4301-9558-cbc7ab0bea74";"1e362665-4e1b-4f96-84c3-14f67b105efb";"2018-09-01 05:45:07";"2018-10-17 05:45:07";221181;18350.0;0
"44f4c36b-5a63-4316-9f48-87ce5be9c19e";"81984fa7-e548-408f-8059-83ff47771cfe";"cdb37e6a-2747-4ebd-8c67-c4ebe22166c8";"2003-02-14 05:32:40";"2003-03-13 05:32:40";172483;30454.0;0
"44f87d78-908f-4375-862e-b0c3a51a7716";"dc0bbf58-6fec-4b20-b437-078c225ebf1d";"b7bc1b8d-c626-4462-85c5-7a20e03b4c3a";"2009-11-22 23:52:05";"2009-12-27 23:52:05";192703;12782.0;0
"44fc3fa7-d087-41bb-9a68-2380e3b24395";"509dc399-53a5-409f-9239-51dfa1001e29";"c82cf19f-4b8b-4ae7-acc9-6eaf02ec5a68";"2006-03-23 22:12:04";"2006-04-19 22:12:04";111011;4954.0;0
"452a9228-7b9b-41fc-ac6b-a185effb9eca";"27db1a7e-0eef-49ea-b8b9-0158a0193a43";"58ee7519-4e4f-4729-8417-a80c1358ad7d";"2009-07-26 10:10:45";"2009-09-09 10:10:45";146139;33261.0;0
"453f7a4f-e80b-442a-82d4-aa1400b50734";"0c5a9c82-1cd5-45d5-acee-6a6f06558bc8";"47e25981-fee6-4ec9-b394-4bd1a4be79e3";"2019-02-16 14:04:22";"2019-04-10 14:04:22";178243;25965.0;0
"45706319-eff7-46ea-8034-d214f5fb0717";"535a9580-ed6f-4cdc-a8e7-e4e1e5adafac";"150758c4-5b0a-42d5-9418-86185718e486";"2011-05-14 11:44:36";"2011-06-25 11:44:36";40245;13458.0;0
"457b793e-7aa2-4fd9-8aa9-8d29ac7ce5e7";"dd5cc050-40f0-4c93-8338-9508ed502306";"f02c3f00-62c2-4955-8269-53b3268f2f2a";"2013-07-26 04:18:25";"2013-09-09 04:18:25";200395;31588.0;0
"45862c01-7bd5-4c06-a346-81238114d153";"81984fa7-e548-408f-8059-83ff47771cfe";"1d48bf0f-e993-4f9e-bd00-4b049746f7c6";"2016-08-12 13:28:15";"2016-09-14 13:28:15";96471;14410.0;0
"45951077-1add-403b-9bd7-324d1c5a0ac3";"c3670600-22e3-4587-b8d9-17d9fc3479c9";"db4466f6-bef9-42df-9a19-2325a86a4b42";"2003-09-20 16:50:02";"2003-11-14 16:50:02";145964;27040.0;0
"45a8ca9f-5d8e-4661-841a-e5fec7165c32";"9cea3efa-c9c0-464d-b1f0-810e3e54a88a";"36e0c3d2-b391-4b55-9169-4d641b91f173";"2014-12-22 16:09:58";"2015-01-17 16:09:58";111652;12992.0;0
"45bcc305-fdda-4039-8686-7735cfc030e0";"3ddac4b2-846c-43f8-b5a7-22159eba652b";"ebc1a1d2-b2b4-44c5-9ffe-70bb99bb6cd5";"2018-11-06 18:51:36";"2018-11-26 18:51:36";34267;21077.0;0
"45c9f74b-8228-489f-947c-1ca3183bfdd3";"9686fd01-3e7f-4cd6-8a0d-f8926ccd6019";"11d58ea0-4de1-4768-bc16-f308c4ab3304";"2005-09-02 21:15:12";"2005-09-29 21:15:12";234383;5723.0;0
"462bf706-352d-4460-93fe-2a9c9bf26ca8";"503bf8cc-f773-45b8-9f95-bac40776ea3c";"a60b4121-c1ae-4fcf-a78d-4a324d918f14";"2018-02-23 10:59:32";"2018-04-08 10:59:32";182954;22852.0;0
"462e95ed-0651-4035-bb86-63e83b13ed48";"ea4a9a45-eca7-4a5d-8014-0aa012fe0352";"da41832c-e163-49f7-a9a3-d3660bb0ef24";"2015-05-04 03:09:01";"2015-05-19 03:09:01";241153;32384.0;0
"46698e69-43b1-4b17-a8ed-74f3a4708458";"b8173633-1c9d-4902-b976-81f49b1cc63d";"f2298c49-369d-4274-858f-33c42afff4ef";"2018-06-20 13:27:22";"2018-07-28 13:27:22";103294;32396.0;0
"468a91ab-d2d0-4365-b18f-11ca29f99f01";"0f985c6a-e022-42b5-a8c1-0e5fbe2f6753";"a5b90f96-3225-46a3-8e3c-5bdc00d22029";"2003-10-10 01:47:30";"2003-11-24 01:47:30";21924;33622.0;0
"46ab2b00-8e17-4461-965c-5da473d1f06d";"9d6bc4c9-1dae-4b31-b827-76de7bd3d259";"9abf26ed-a238-4b14-bcd6-20c1ff4393b8";"2015-02-12 07:30:35";"2015-03-21 07:30:35";98144;8506.0;0
"46b91f6e-3835-43b3-a0fc-3ee96b7193da";"a13efdf2-847f-436b-ba51-35f2ddc28291";"7257b275-e9df-42ad-ad50-2ffb600fc44c";"2003-09-10 13:24:29";"2003-11-06 13:24:29";100905;29090.0;0
"46c38d6f-4c94-454d-941c-fbc947b28630";"765b6581-cfcd-4dc2-a4df-df58a39116e7";"3a27a2a4-53fd-4aa9-9d5a-21a4de6d81a4";"2006-07-18 02:54:14";"2006-08-31 02:54:14";246302;11326.0;0
"46c77c7f-b630-4161-9cb9-28f42c1cec6e";"9ec65a8f-963d-49f7-a00d-4e745100bc48";"1d48bf0f-e993-4f9e-bd00-4b049746f7c6";"2018-08-15 09:52:17";"2018-09-12 09:52:17";209334;4298.0;0
"46dbcf73-f892-42b7-80a6-32b771090d11";"87b92e66-9365-488f-ac58-676d7e51a382";"a3e7fe06-174c-402c-8e58-cf10ac5946d7";"2017-02-23 07:39:17";"2017-04-15 07:39:17";109667;12368.0;0
"46f8e61a-b1cc-4840-9c6d-758359a07129";"052f896b-750f-4842-865a-3a9cd9d48a56";"39322e32-c90d-41d7-8a88-da9c20f1db12";"2016-01-03 15:03:26";"2016-02-27 15:03:26";202236;24126.0;0
"46fce99d-74bc-4433-827a-2d5f844be425";"94c8cfe1-744c-4e7c-a8f5-bd8c68d14d62";"1f2e6455-c5bc-4ebc-a1ee-77e3ac0bc3a8";"2014-10-06 15:52:22";"2014-12-02 15:52:22";55688;20899.0;0
"4701b9b1-9f9a-4843-bb0e-a18d07f03a9a";"81e48039-d72e-4f40-a1c6-efb9f04f47ee";"c427b706-734d-40f4-8154-2c72b7e8fbbb";"2003-05-02 12:43:08";"2003-06-27 12:43:08";23691;9633.0;0
"4781f0c4-2e0d-493c-a7e4-8b090393dfe0";"2823a348-668a-4128-8378-597a1dea3719";"4491b2a4-2dd5-46e6-8ff4-adb53f37c81b";"2004-11-14 22:56:35";"2004-12-24 22:56:35";159852;31423.0;0
"4793cc21-41e5-47c3-bd71-2d7174233c40";"52b87e97-899b-4d79-9f35-44a5935ed64a";"b71c18d7-35c4-455e-a4da-a7cd0267c9fb";"2017-11-26 23:39:51";"2017-12-25 23:39:51";117548;20790.0;0
"4799c818-1d51-4c6d-aef8-3865034b11d9";"f01a0e95-7bf4-47c8-927b-ac7a128b28a2";"69784a3b-1655-41ff-b69b-66eec07ec414";"2005-03-27 02:18:42";"2005-04-19 02:18:42";50961;5346.0;0
"479bbba9-38d7-42dd-93b5-b007ade983fc";"6e9d7548-8e43-4595-9158-8dea4d0444fb";"af91064f-2fef-4141-9598-98dddf5f7c9c";"2012-02-15 13:07:40";"2012-03-03 13:07:40";161183;15437.0;0
"47b69c9a-159b-40b8-b839-bc949528c472";"f65cae7c-d1cc-4072-bce1-10a8652b5353";"8f04d027-ee51-4794-b1fe-3c7bb1f1ee63";"2015-06-19 06:26:15";"2015-08-06 06:26:15";57720;24216.0;0
